dataset,method,1,10,100
sift10k,Dist-Threshold,0.98,0.9470000000000002,0.8809
sift10k,LearnToSkip-logistic,0.97,0.9280000000000002,0.8447000000000001
sift10k,LearnToSkip-tree,0.97,0.9230000000000003,0.8375000000000001
sift10k,LearnToSkip-xgboost,0.97,0.9310000000000003,0.8484999999999999
sift10k,Python-Vanilla,0.98,0.9430000000000001,0.8815000000000001
sift10k,Random-Skip,0.98,0.9380000000000002,0.8785000000000001
sift10k,Vanilla-HNSW,0.98,0.9660000000000002,0.9170999999999999
